Data Medicao;PRECIPITACAO TOTAL, DIARIO (mm);TEMPERATURA MAXIMA, DIARIA (C);TEMPERATURA MEDIA, DIARIA (C);TEMPERATURA MINIMA, DIARIA (C);UMIDADE RELATIVA DO AR, MEDIA DIARIA (%);UMIDADE RELATIVA DO AR, MINIMA DIARIA (%);
2017-06-04;3,2;17,7;16,483333;13,7;96,625;88;
2017-06-05;3;18,2;16,591667;16;92,708333;84;
2017-06-06;1,8;17,6;16,041667;14,7;95,583333;87;
2017-06-07;1,8;19,7;16,675;14,8;95,541667;84;
2017-06-08;90,6;19,2;17,408333;16,2;94,208333;82;
2017-06-09;4;15,7;12,858333;12,5;88,958333;79;
2017-06-10;,6;16,9;13,020833;10,6;72,041667;59;
2017-06-11;0;20,1;13,43913;8,7;78,956522;52;
2017-06-12;0;20,4;13,425;9,5;89,458333;61;
2017-06-13;0;21,1;14,525;11,6;89,958333;59;
2017-06-14;,2;16,6;13,795833;11,9;94,833333;82;
2017-06-15;0;24,2;16,966667;11,6;86,333333;58;
2017-06-16;0;25,9;18,975;13,5;81,375;54;
2017-06-17;0;28,5;21,029167;16,1;72,5;47;
2017-06-18;,2;25,7;17,120833;17,2;84,125;59;
2017-06-19;12,6;12,7;10,154167;8,5;80,666667;63;
2017-06-20;null;14,9;null;5,5;79,176471;56;
2017-06-21;0;20,9;13,225;7,4;77,25;57;
2017-06-22;0;25,9;16,708333;10,5;80,875;51;
2017-06-23;0;28,2;18,245833;11,1;81,458333;51;
2017-06-24;0;25,9;19,183333;14,2;78,166667;50;
2017-06-25;0;26,6;19,133333;14,3;77,708333;45;
2017-06-26;0;23,1;17,391667;12,2;76,541667;51;
2017-06-27;0;27,6;18,6125;12,4;74,375;41;
2017-06-28;0;27,2;19,5375;15,1;76,5;51;
2017-06-29;,2;26,4;19,158333;16;83,875;55;
2017-06-30;6;20,1;16,716667;15,5;90,291667;75;
2017-07-01;0;17,5;13,329167;11,4;82,958333;52;
2017-07-02;0;17,8;11,0875;6,1;86,125;57;
2017-07-03;0;20,5;13,7875;7,6;79,916667;53;
2017-07-04;0;23,2;15,8375;10,6;77,958333;51;
2017-07-05;0;25,5;18,295833;13,6;69,958333;38;
2017-07-06;0;24,7;17,116667;12,4;72,583333;43;
2017-07-07;0;26,6;17,591667;11,6;77,5;38;
2017-07-08;0;26,4;19,195833;14,9;66,75;45;
2017-07-09;0;24,9;18,9125;14,7;75,625;52;
2017-07-10;,2;27,3;19,775;15,2;78,833333;52;
2017-07-11;0;20,9;17,695833;16,8;89,708333;70;
2017-07-12;,8;26;19,233333;15,9;87;63;
2017-07-13;0;28;20,216667;14,4;73,333333;36;
2017-07-14;0;27,7;20,695833;15,1;67;46;
2017-07-15;0;28,4;22,416667;18;60,833333;40;
2017-07-16;0;23,6;17,770833;19,3;72,583333;46;
2017-07-17;15,6;8,7;8,013043;7,5;86;71;
2017-07-18;null;11,7;null;5,6;63,733333;45;
2017-07-19;null;null;null;null;61,833333;46;
2017-07-20;null;19,7;null;null;68,6;50;
2017-07-21;0;19,8;11,654167;6,3;78,208333;49;
2017-07-22;0;21,4;13,173913;6,6;78,869565;51;
2017-07-23;0;26,8;16,5375;8,8;75,125;41;
2017-07-24;0;30,6;20,583333;12,7;65,875;33;
2017-07-25;0;26,7;20,583333;16,5;77,75;59;
2017-07-26;0;27;19,066667;16,5;88,291667;58;
2017-07-27;,2;24,6;17,8;14,9;92,333333;68;
2017-07-28;,2;26;18,454167;12,9;78,333333;45;
2017-07-29;0;26,8;19,783333;14,1;68,041667;41;
2017-07-30;0;27,9;20,0875;14,1;69,25;49;
2017-07-31;0;27;19,775;14,3;73,625;47;
2017-08-01;0;27,3;20,3;14,8;73,291667;46;
2017-08-02;0;21,3;17,6875;16,7;88,416667;71;
2017-08-03;22;19,4;15,945833;14;90;65;
2017-08-04;1,2;19;14,054167;11,4;84,375;65;
2017-08-05;,2;21,7;15,041667;10,9;80,541667;49;
2017-08-06;0;23,4;15,5875;9,8;72,125;36;
2017-08-07;0;26,3;16,616667;10,1;75,166667;43;
2017-08-08;2;20,5;17,225;14,4;83,25;65;
2017-08-09;3;18,2;14,433333;11,7;86,458333;73;
2017-08-10;,6;21,6;15,220833;10;89,625;67;
2017-08-11;6,4;20,3;17,291667;13,6;87,916667;75;
2017-08-12;1,8;20,7;18,033333;16,5;85,166667;77;
2017-08-13;36,6;21,2;18,054167;17;96,041667;87;
2017-08-14;6,8;18,7;15,033333;12,9;82,166667;57;
2017-08-15;0;23;14,741667;9,6;84,916667;59;
2017-08-16;0;22,4;16,479167;12,8;83,291667;50;
2017-08-17;0;22,3;15,6;10,6;81,166667;60;
2017-08-18;,2;26,5;17,170833;11,2;81,541667;46;
2017-08-19;0;25,6;18,991667;12,7;78,833333;55;
2017-08-20;22,2;20,5;14,254167;12,2;78,291667;48;
2017-08-21;0;17,7;11,720833;7,3;68,25;42;
2017-08-22;0;21,6;13,8375;7;70,583333;37;
2017-08-23;0;27,9;19,541667;13;70;47;
2017-08-24;0;32,9;22,916667;15,7;74,708333;40;
2017-08-25;0;31,9;24,5125;18,6;68,708333;39;
2017-08-26;0;28,3;23,133333;18,3;63,5;49;
2017-08-27;0;22,3;19,804167;18,5;88,458333;74;
2017-08-28;,2;27,5;20,2625;15,9;87,625;62;
2017-08-29;0;34;24,258333;17,4;73,666667;41;
2017-08-30;,6;25,2;18,433333;18,7;76,166667;62;
2017-08-31;,6;21,8;15,695833;11,9;77,833333;59;
2017-09-01;0;26,1;19,045833;14;74,625;49;
2017-09-02;0;31;21,829167;14,7;71,291667;41;
2017-09-03;0;32,4;23,85;17,3;65,125;38;
2017-09-04;0;33,2;25,5625;20,7;61,416667;36;
2017-09-05;0;24,7;19,875;19,9;79,791667;62;
2017-09-06;2,4;22,6;18,091667;15,8;86,541667;71;
2017-09-07;,4;31,8;22,279167;17,2;79,958333;47;
2017-09-08;0;26,6;21,733333;18,4;82,916667;64;
2017-09-09;0;27,6;21,616667;18,7;85,666667;61;
2017-09-10;0;34,2;24,720833;18,6;72,25;41;
2017-09-11;,2;27,1;23,0375;20,7;69,041667;51;
2017-09-12;0;20,7;17,691667;15,7;79,666667;70;
2017-09-13;1,2;24;19,504167;16,6;89,916667;74;
2017-09-14;0;24;19,925;17,6;89,25;72;
2017-09-15;25,2;19;16,304348;15,7;97,608696;89;
2017-09-16;71,8;16,6;15,708333;14,1;99,041667;98;
2017-09-17;40,8;21,3;17,483333;15,6;93,416667;77;
2017-09-18;2,2;22,6;17,304167;14;83,25;61;
2017-09-19;0;26,3;19,479167;15,4;85,458333;62;
2017-09-20;0;33,4;22,8875;15,9;82;45;
2017-09-21;,2;34,8;24,845833;17,4;68,5;24;
2017-09-22;0;29,3;21,525;17,3;81,75;51;
2017-09-23;7;20,1;17,770833;16,5;90,958333;79;
2017-09-24;0;23,3;18,645833;15,2;84,541667;67;
2017-09-25;0;29,3;21,3875;16,3;75,208333;49;
2017-09-26;0;30,4;22,8625;18,5;79,125;50;
2017-09-27;0;25,8;21,091667;18,4;84,291667;57;
2017-09-28;,4;20,3;18,270833;16,9;83,041667;70;
2017-09-29;,2;19,1;17,1;15,7;77,833333;68;
2017-09-30;13,4;22,1;17,883333;15,5;91,5;74;
2017-10-01;1;31,1;20,808333;15,6;83,875;49;
2017-10-02;32,6;22,1;18,079167;15,8;77,375;50;
2017-10-03;0;23,1;17,841667;13,4;60,75;34;
2017-10-04;0;30,1;21,245833;13;52,25;28;
2017-10-05;0;31,4;23,1125;15,7;53,583333;32;
2017-10-06;0;23,9;21,191667;20,4;83,333333;64;
2017-10-07;2,4;23,7;19,370833;16,4;75,083333;50;
2017-10-08;0;23,3;18,895833;16,6;78,833333;65;
2017-10-09;0;27,8;21,645833;17,1;83,166667;61;
2017-10-10;0;24,3;21,145833;19,1;88,041667;70;
2017-10-11;59;19,9;18,270833;17,5;99,625;97;
2017-10-12;42;20,4;18,870833;17,3;99,333333;97;
2017-10-13;71,4;22,1;19,991667;18,6;98,291667;91;
2017-10-14;14,6;20,8;17,529167;15,9;88,625;65;
2017-10-15;,4;24,5;17,795833;11,9;70,75;30;
2017-10-16;0;27,1;19,691667;14;73,875;45;
2017-10-17;0;31,7;23,141667;17;69,583333;36;
2017-10-18;0;28;23,166667;19,5;79,958333;59;
2017-10-19;45,2;25,4;20,625;18,8;86,666667;68;
2017-10-20;0;25,5;19,416667;14,1;80,041667;58;
2017-10-21;1;21,9;20,141667;18,2;89,375;80;
2017-10-22;2,8;21,6;17,733333;14;65,041667;34;
2017-10-23;0;21,7;16,041667;11,4;59,125;30;
2017-10-24;0;26,4;18,154167;12,6;70,541667;40;
2017-10-25;0;25,8;20,304167;16,8;78,375;50;
2017-10-26;0;27,9;21,766667;17,3;80,708333;54;
2017-10-27;12,4;27;22,2125;19,7;87,125;65;
2017-10-28;5,8;21,9;19,325;17,3;84,333333;71;
2017-10-29;,2;26,1;20,320833;16,4;83,666667;62;
2017-10-30;0;28;22,675;18,7;78,083333;59;
2017-10-31;0;23,9;19,6375;16;64,208333;42;
2017-11-01;0;26,4;19,016667;12,2;58,708333;33;
2017-11-02;0;30,1;21,354167;14,8;62;34;
2017-11-03;4;23,9;21,658333;18,2;78,333333;67;
2017-11-04;5;21,8;19,533333;19,4;89,541667;73;
2017-11-05;21,4;24,4;18,4375;12,9;75,875;47;
2017-11-06;0;25,9;19,6125;15,6;72,791667;53;
2017-11-07;0;28,6;21,35;16,1;72,708333;49;
2017-11-08;,2;22,9;19,983333;19,1;82,833333;67;
2017-11-09;7;29,5;22,329167;17,1;82,916667;54;
2017-11-10;5;22,2;19,808333;19,1;91,625;72;
2017-11-11;5,2;29;21,441667;15,1;66,75;29;
2017-11-12;0;26,5;20,45;15,5;58,166667;37;
2017-11-13;0;29,4;21,545833;15,1;66,458333;28;
2017-11-14;0;30,9;22,508333;15,2;62,75;38;
2017-11-15;0;35,5;26,633333;18;54,833333;25;
2017-11-16;0;28,9;22,733333;22,5;72,625;46;
2017-11-17;14;25,7;20,120833;16,7;84,375;62;
2017-11-18;5;28,2;21,858333;19,1;81,541667;52;
2017-11-19;0;25;19,8;13,8;59;32;
2017-11-20;0;29;21,35;14,1;66,291667;45;
2017-11-21;0;26,3;20,2;18,5;86,541667;67;
2017-11-22;5;23,3;17,929167;14,4;70,583333;43;
2017-11-23;0;28,7;19,9375;11,6;59,5;29;
2017-11-24;0;29,9;21,1875;16,1;71,625;40;
2017-11-25;0;21,4;17,875;15,7;87,833333;73;
2017-11-26;63,4;24,2;19,370833;17,3;92,083333;71;
2017-11-27;,8;29,5;21,8375;16;76,583333;44;
2017-11-28;0;26,3;21,425;18,7;77,458333;60;
2017-11-29;0;24,4;19,841667;16,4;78,458333;64;
2017-11-30;0;24,3;20,6;18,2;76,666667;63;
2017-12-01;0;26,5;21,608333;18,3;78,083333;60;
2017-12-02;0;31,2;23,6875;18,4;74,458333;45;
2017-12-03;0;28,3;23,2125;20,7;77,583333;55;
2017-12-04;3;24,4;21,483333;20,4;89,291667;74;
2017-12-05;3,4;25,3;20,870833;18,2;87,166667;69;
2017-12-06;0;31,5;24,766667;20;79,166667;55;
2017-12-07;56,8;27,9;23,3;20,6;90,166667;68;
2017-12-08;22,8;29,4;23,895833;19,8;76,708333;45;
2017-12-09;0;31,6;23,720833;17,9;73,416667;31;
2017-12-10;0;34,6;25,6875;19,5;67,75;33;
2017-12-11;,8;25,5;21,770833;18,6;68,125;42;
2017-12-12;0;26,5;20,433333;15,2;65,291667;48;
2017-12-13;0;34;24,729167;17,4;62,125;33;
2017-12-14;0;33,9;26,5125;21,3;69,208333;47;
2017-12-15;0;33,1;26,116667;20,3;66,208333;38;
2017-12-16;0;35,9;27,5;21,8;72,333333;30;
2017-12-17;0;35,1;26,358333;24,1;78,416667;48;
2017-12-18;8,8;23,8;19,995833;18;76,083333;63;
2017-12-19;0;28,5;22,4;18,6;77,541667;63;
2017-12-20;0;27,8;23,85;21;86;72;
2017-12-21;,2;31,6;25,15;20,9;80,75;56;
2017-12-22;0;34,1;26,408333;21;74,5;47;
2017-12-23;0;30,9;25,0125;22,9;85,708333;66;
2017-12-24;39,6;24,9;22,066667;21;84,541667;60;
2017-12-25;1,6;26,5;21,033333;16,3;70,416667;47;
2017-12-26;0;31,6;23,233333;16,4;72,875;43;
2017-12-27;0;33,5;25,666667;20,2;73,75;24;
2017-12-28;0;33,2;25,591667;20,9;80,291667;52;
2017-12-29;0;30,1;24,6875;22,3;82,583333;60;
2017-12-30;16,2;31,3;25,245833;20,7;75,916667;53;
2017-12-31;0;33;25,920833;20,3;72,333333;49;
2018-01-01;0;31,5;24,595833;20,9;84;58;
2018-01-02;21,8;27,9;23,1625;21,3;88,583333;71;
2018-01-03;1,4;30,9;24,158333;19,9;76,208333;43;
2018-01-04;0;33,6;26,191667;18,7;59,916667;32;
2018-01-05;0;35,7;28,45;20,9;53,083333;34;
2018-01-06;0;29,2;24,8875;23,5;66,916667;49;
2018-01-07;0;28,2;22,158333;16,2;62,833333;45;
2018-01-08;0;29,1;22,9;18,2;69,125;50;
2018-01-09;0;30,6;23,983333;18,3;72,958333;53;
2018-01-10;0;32,7;25,1875;21,9;78,875;47;
2018-01-11;34;30,8;24,8375;21,8;79,041667;59;
2018-01-12;,4;30,3;24,516667;21,8;83,666667;63;
2018-01-13;,6;32,9;25,933333;22,2;79,291667;58;
2018-01-14;0;32,2;25,533333;22,4;84,666667;59;
2018-01-15;8,2;29,6;25,658333;22,9;86,625;71;
2018-01-16;11,6;28,2;24,558333;22,1;78,958333;64;
2018-01-17;0;30,4;25,195833;21,4;82,208333;63;
2018-01-18;0;32,9;26,229167;23,7;82,5;58;
2018-01-19;7,4;31,7;25,375;20,7;71,416667;41;
2018-01-20;0;33,4;25,295833;17,9;67,958333;30;
2018-01-21;4;25;22,729167;20,9;83,916667;52;
2018-01-22;13,8;26,4;22,720833;20,7;93,166667;79;
2018-01-23;9;28;24,5625;21,7;86,875;71;
2018-01-24;0;32,8;25,279167;21,2;79,916667;56;
2018-01-25;23,6;27,6;23,558333;20,9;82,166667;62;
2018-01-26;0;27,3;22,208333;18,2;75,458333;60;
2018-01-27;0;30,8;24,079167;18,8;70,041667;49;
2018-01-28;,2;30,4;25,041667;22,3;79,625;62;
2018-01-29;13,8;27,9;23,883333;21,5;79,208333;37;
2018-01-30;0;29,2;24;20,2;78,666667;56;
2018-01-31;0;29,5;24,25;20,7;77,541667;56;
2018-02-01;0;30,1;24,25;20,1;76,875;48;
2018-02-02;0;31,6;24,4375;18,3;69,375;24;
2018-02-03;0;29,3;24,358333;20,6;71,083333;51;
2018-02-04;0;29,1;23,2;19,1;71,625;50;
2018-02-05;0;30,6;23,929167;19,2;70,791667;41;
2018-02-06;0;31,8;24,7125;19,9;72,75;43;
2018-02-07;0;32,6;25,0125;20,2;75,666667;46;
2018-02-08;0;34,6;26,0875;20,2;72,583333;36;
2018-02-09;0;36,2;26,4375;22,4;75,791667;43;
2018-02-10;28,6;30,5;25,6;20,5;80,166667;61;
2018-02-11;0;27,4;23,4375;23,8;88,333333;75;
2018-02-12;11,2;25,1;20,920833;18,7;81,541667;56;
2018-02-13;,8;26,4;20,454167;13,9;73,916667;48;
2018-02-14;0;27,9;22,029167;16,9;73,583333;51;
2018-02-15;0;28,4;22,795833;17,2;68,75;47;
2018-02-16;0;30,4;23,629167;18,5;68,958333;41;
2018-02-17;0;31,5;24,295833;19,2;70,833333;43;
2018-02-18;0;33,8;25,475;20;69,25;28;
2018-02-19;0;29,3;24,941667;21,4;73,875;59;
2018-02-20;3,4;26,1;23,220833;22,2;92,333333;79;
2018-02-21;26,8;29,4;22,695833;21,1;89,958333;56;
2018-02-22;13,8;27,6;21,625;17,8;81,25;52;
2018-02-23;0;28,3;22,716667;18,5;80,875;54;
2018-02-24;0;29,8;23,375;19,9;81,208333;56;
2018-02-25;0;29,7;24,154167;19,4;79,333333;57;
2018-02-26;0;29,4;24,0875;19,8;80,208333;57;
2018-02-27;0;30,5;24,325;21,1;83,5;58;
2018-02-28;25,8;29,4;23,65;20,2;86,333333;61;
2018-03-01;0;30,9;25,679167;22,7;81,166667;57;
2018-03-02;0;30;25,733333;22,7;80,791667;53;
2018-03-03;0;30,1;24,770833;20,4;79,875;51;
2018-03-04;0;32,7;25,1375;22,2;81,916667;53;
2018-03-05;3,4;31,5;24,875;21;83,791667;53;
2018-03-06;0;28,2;23,8875;21,8;81,416667;64;
2018-03-07;1;26,7;21,720833;17,7;68,125;34;
2018-03-08;0;27,9;21,416667;16,4;73,75;51;
2018-03-09;0;27,7;22,375;18;76,291667;53;
2018-03-10;0;33,3;25,075;19,8;76;36;
2018-03-11;0;34,4;26,3;21,8;74,833333;35;
2018-03-12;7,8;25,4;20,516667;16,7;70,333333;46;
2018-03-13;0;28,4;21,1;15;68,25;38;
2018-03-14;0;32,7;24,683333;18,9;60,708333;27;
2018-03-15;36,8;27;23,8875;21,5;84,916667;68;
2018-03-16;,8;27,3;21,708333;16,7;67,75;46;
2018-03-17;0;32,3;23,866667;18,1;77,5;45;
2018-03-18;0;36,8;27,841667;22;73,666667;46;
2018-03-19;7,8;29;22,6375;18,2;80,916667;54;
2018-03-20;4,4;22,1;19,033333;17,3;85,583333;69;
2018-03-21;2,2;24,6;19,658333;16,6;80,625;48;
2018-03-22;0;26,2;19,779167;14,3;76;50;
2018-03-23;0;32,7;24,083333;17,3;74,416667;52;
2018-03-24;0;29,4;23,358333;22,7;87,875;64;
2018-03-25;27,2;23,9;21,195833;19,9;89,541667;73;
2018-03-26;3,4;22,7;18,983333;15,9;84,666667;74;
2018-03-27;,6;22,7;20,816667;19;91,916667;84;
2018-03-28;,8;27,2;22,883333;20,5;89,875;73;
2018-03-29;0;27,1;23,0125;20,9;92,583333;72;
2018-03-30;2,6;30,1;24,175;21,3;87,208333;61;
2018-03-31;0;24,4;22,325;21,8;96,333333;88;
2018-04-01;19,6;25,8;22,045833;20,6;95,041667;79;
2018-04-02;9,6;23,6;21,2375;20,2;95,416667;82;
2018-04-03;21,2;26,8;22,275;20,1;88,25;67;
2018-04-04;1,4;27,1;21,691667;19,8;89,125;65;
2018-04-05;,2;27,4;21,716667;17,9;84,125;60;
2018-04-06;0;28,7;21,945833;17,7;84,375;49;
2018-04-07;0;30,5;23,516667;17,7;79,625;53;
2018-04-08;0;29,9;23,816667;19,1;80,291667;54;
2018-04-09;0;31,2;24,495833;21;81,416667;47;
2018-04-10;0;31,5;24,854167;19,5;74,541667;44;
2018-04-11;0;33,7;26,333333;20,2;71,25;45;
2018-04-12;0;33,4;27,170833;22,2;66,833333;44;
2018-04-13;5,8;27,8;20,608333;19,4;88,208333;66;
2018-04-14;,2;21,8;19,6125;17,1;76,75;67;
2018-04-15;0;25,8;21,095833;18,2;77,833333;61;
2018-04-16;0;26,4;21,533333;18,1;75,208333;57;
2018-04-17;0;27,9;21,629167;16,1;72,416667;45;
2018-04-18;0;29,2;22,8625;18,1;71,75;51;
2018-04-19;0;30,8;23,358333;17,6;72,958333;46;
2018-04-20;0;31,8;24,475;18,7;71,041667;42;
2018-04-21;20;26,1;20,908333;19,4;94,458333;66;
2018-04-22;8;30,2;22,545833;18;84,583333;54;
2018-04-23;0;30,5;24,508333;19,8;78,708333;55;
2018-04-24;,2;28;24,291667;21,1;85,125;71;
2018-04-25;0;29,8;24,35;20,9;85,416667;61;
2018-04-26;0;28;23,983333;21,6;88,625;73;
2018-04-27;0;29;23,5375;19,7;82,416667;57;
2018-04-28;0;31,8;24,891667;20,1;77,708333;47;
2018-04-29;0;31,7;25,391667;20,4;75,541667;50;
2018-04-30;20,2;27;23,575;20,4;86,833333;72;
2018-05-01;2,8;22,7;19,841667;19,5;93,416667;81;
2018-05-02;3,4;24,4;20,770833;18,2;84,416667;72;
2018-05-03;0;25,2;22;19,9;85,708333;74;
2018-05-04;0;26,3;21,366667;17,7;88,041667;68;
2018-05-05;,2;25,6;21,7875;19,1;89,375;73;
2018-05-06;0;24,9;21,675;20,1;86,458333;70;
2018-05-07;0;24,5;20,654167;18,1;83,333333;69;
2018-05-08;0;26,9;21,5625;18,1;78,75;55;
2018-05-09;0;26,9;21,813043;18;77,125;57;
2018-05-10;0;28,6;23,241667;19,1;75,583333;54;
2018-05-11;0;24;21,195833;20,8;83,791667;68;
2018-05-12;9,8;22,7;18,804167;15,9;78,708333;56;
2018-05-13;0;22,2;16,583333;12,7;79,333333;47;
2018-05-14;0;25,7;18,4125;13,2;75,291667;47;
2018-05-15;,4;20,6;18,479167;15,7;86,25;77;
2018-05-16;,4;20,9;17,691667;16;71,75;37;
2018-05-17;0;21,3;15,2625;9,8;76,833333;50;
2018-05-18;28,2;17;15,579167;13,9;93,958333;73;
2018-05-19;9,4;15,8;13,9625;13,9;98,25;96;
2018-05-20;36,8;15,1;12,3875;10;88,041667;75;
2018-05-21;,4;18,2;13,845833;10,4;83,166667;65;
2018-05-22;0;18;13,075;9,2;85,875;63;
2018-05-23;0;17;12,075;8,5;82;51;
2018-05-24;0;18,3;10,983333;6,8;82,875;51;
2018-05-25;0;20,5;11,858333;5,2;83,791667;50;
2018-05-26;0;24,3;15,7;9,1;84;55;
2018-05-27;0;27,2;18,733333;12,3;80,958333;54;
2018-05-28;0;29,4;20,579167;14,4;77,416667;41;
2018-05-29;0;27,3;20,195833;13,2;67,666667;42;
2018-05-30;0;27,5;20,316667;14,5;68,041667;42;
2018-05-31;0;24,2;18,779167;14,7;81,833333;58;
2018-06-01;1;22,8;18,570833;16,8;93,791667;74;
2018-06-02;20;18,2;14,083333;12,3;85,625;66;
2018-06-03;0;15;10,6125;7,5;87,375;75;
2018-06-04;0;19,7;14,5;8,7;85,208333;62;
2018-06-05;4,2;16;14,3875;13,7;89,833333;70;
2018-06-06;8,4;15,8;12,4625;11;87,25;61;
2018-06-07;,2;16,2;11,15;7,6;80,125;58;
2018-06-08;0;16,4;11,1625;6,7;74,083333;53;
2018-06-09;0;22,5;12,45;5,4;76,041667;36;
2018-06-10;6,2;21,7;16,808333;9,7;85,5;59;
2018-06-11;7;28,8;23,054167;17,3;78,375;65;
2018-06-12;37,2;23;17,245833;15;96,041667;85;
2018-06-13;6;16,4;11,695833;9,6;74,833333;61;
2018-06-14;0;12,9;8,9875;5,9;78,875;62;
2018-06-15;0;11,5;8,191667;5,1;81,75;61;
2018-06-16;0;13;7,345455;3,8;79,545455;44;
2018-06-17;0;15,2;7,404167;2,6;82,875;55;
2018-06-18;0;18,5;11,145833;5,6;86,416667;64;
2018-06-19;0;21;12,6625;7,9;88,791667;60;
2018-06-20;,2;24,8;15,345833;9,2;85;57;
2018-06-21;0;27,4;17,429167;11,3;83,916667;54;
2018-06-22;3,6;19,1;13,416667;9;70,666667;50;
2018-06-23;0;25,6;15,458333;9,1;83,625;60;
2018-06-24;13,2;14,8;11,533333;10,6;90,625;76;
2018-06-25;14;12,5;11,645833;10,2;96,083333;81;
2018-06-26;5,6;15,1;11,8375;10,4;92,041667;73;
2018-06-27;0;17,9;12,445833;9,5;95;75;
2018-06-28;0;17,1;13,533333;10,5;98,666667;89;
2018-06-29;8,2;18,3;16,145833;13,1;99,166667;94;
2018-06-30;10,4;18;15,441667;13,8;97,416667;86;
2018-07-01;0;23,1;17,245833;13,4;88,5;68;
2018-07-02;,4;19,6;16,729167;14,7;96,458333;86;
2018-07-03;23,2;16,4;11,675;10,3;79,916667;64;
2018-07-04;0;12,7;10,125;7,5;84,833333;72;
2018-07-05;8,8;12,9;11,645833;9,4;98,791667;96;
2018-07-06;,6;15,5;13,8125;11,7;98,291667;94;
2018-07-07;,6;21,7;17,283333;13,6;93;77;
2018-07-08;0;18;13,6375;11,7;84,333333;74;
2018-07-09;0;12,6;11,666667;11,4;96,958333;87;
2018-07-10;8,4;16;12,358333;10,9;92,458333;77;
2018-07-11;0;16,5;12,520833;10,6;89,208333;68;
2018-07-12;0;17,2;11,720833;9,2;87,416667;59;
2018-07-13;0;19,4;11,991667;6,9;84,083333;54;
2018-07-14;0;25,8;15,7;8,7;80,375;51;
2018-07-15;,2;28,9;20,275;12,3;78,25;49;
2018-07-16;4,8;20,6;15,275;13,3;96;77;
2018-07-17;17,6;18,4;17,120833;13,6;99,083333;94;
2018-07-18;43,6;27,7;20,483333;17,2;89,666667;57;
2018-07-19;0;30,4;21,495833;15,2;78,041667;44;
2018-07-20;0;29;20,429167;18,3;76,458333;50;
2018-07-21;15,2;14,5;11,141667;9;68,833333;48;
2018-07-22;0;19,4;11,733333;5,3;78,791667;54;
2018-07-23;0;16,3;13,333333;10,1;88,375;77;
2018-07-24;8,2;14,5;12,0375;10;93,875;86;
2018-07-25;18,6;15,5;14,35;11,1;96,708333;91;
2018-07-26;13,2;20;15,966667;13,9;96,125;84;
2018-07-27;2;17,3;14,116667;12,6;85,375;70;
2018-07-28;0;17,5;14,275;12;98,666667;91;
2018-07-29;2,2;17,5;14,208333;11,9;77,958333;58;
2018-07-30;0;17,4;14,195833;12,3;75;55;
2018-07-31;0;16,8;11,283333;8,2;85,166667;59;
2018-08-01;0;15,6;10,670833;7,3;75,333333;50;
2018-08-02;0;21;13,2625;6,7;79,833333;56;
2018-08-03;0;23,5;16,783333;11;80,958333;55;
2018-08-04;0;22,2;16,6625;14,2;86,166667;64;
2018-08-05;0;17,8;13,3875;10,1;78;60;
2018-08-06;0;19,9;13,054167;8,3;81,041667;49;
2018-08-07;0;23,2;14,770833;9,3;74,625;35;
2018-08-08;0;17,3;14,1;11,5;89,5;70;
2018-08-09;6,4;15,5;11,283333;9,7;87,791667;76;
2018-08-10;5,6;11,2;9,670833;8,8;80,875;72;
2018-08-11;2,2;14,4;11,541667;9;93,75;81;
2018-08-12;1,6;20,4;14,829167;10,2;93,125;69;
2018-08-13;0;24,2;16,7125;11,5;84,166667;55;
2018-08-14;,2;24,9;16,308333;10,4;84,75;56;
2018-08-15;0;16,8;14,120833;12,9;77,125;63;
2018-08-16;0;20,3;13,345833;8,4;87,083333;64;
2018-08-17;0;23,8;16,5625;11,3;77,083333;42;
2018-08-18;0;25,7;17,279167;10,3;71,083333;36;
2018-08-19;0;26,5;16,5875;11,7;80,208333;52;
2018-08-20;11,2;13,7;9,5625;8,6;94,75;88;
2018-08-21;15,4;13,4;10,358333;8,4;87,75;65;
2018-08-22;8;14,6;12,054167;9,4;97;83;
2018-08-23;3,8;20,8;13,9625;9,9;80,75;49;
2018-08-24;6,2;21,6;16,208333;12,4;95,5;80;
2018-08-25;19,6;16,6;12,4375;9,7;73;51;
2018-08-26;0;14,9;9,8625;5,2;64,25;37;
2018-08-27;0;21;11,154167;3,5;68,375;26;
2018-08-28;0;24,1;14,15;6,5;75,833333;35;
2018-08-29;0;29,5;19,495833;10,8;70,5;43;
2018-08-30;0;23,4;19,116667;15,9;84,291667;58;
2018-08-31;45,2;18,2;17,475;16,9;99,833333;98;
2018-09-01;23,2;18,3;16,9875;16,5;99,916667;99;
2018-09-02;47;20,2;18,120833;16,4;93,833333;80;
2018-09-03;7,2;17,7;16,291667;16;98,333333;91;
2018-09-04;3,2;19,8;15,420833;13,3;85,333333;61;
2018-09-05;0;21,7;14,9;9,8;80,875;52;
2018-09-06;0;26,3;17,275;9,9;70,25;32;
2018-09-07;,2;27,2;18,2125;11;70,416667;38;
2018-09-08;0;24,9;18,166667;11,4;71,166667;45;
2018-09-09;0;23,8;17,608333;14,3;82,25;60;
2018-09-10;0;22,6;18,329167;16,3;82,25;66;
2018-09-11;0;20,5;16,391667;13,5;80,125;65;
2018-09-12;0;24,1;17,775;14,1;77,833333;58;
2018-09-13;0;26,4;19,6625;14,5;75,458333;49;
2018-09-14;6,6;20,3;18,179167;17,6;94,875;78;
